abaco_id,d_linha_h,nu,mu,omega,fyk,tipo_armadura,fonte,pagina,curva_id,ponto_id,digitizador,revisor,status_validacao,observacao
A-3,0.15,0.7909,0.9416,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,027,ManusAI,Especialista,validado,
A-3,0.15,0.8886,0.9235,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,028,ManusAI,Especialista,validado,
A-3,0.15,0.9864,0.9013,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,029,ManusAI,Especialista,validado,
A-3,0.15,1.0841,0.8752,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,030,ManusAI,Especialista,validado,
A-3,0.15,1.1818,0.845,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,031,ManusAI,Especialista,validado,
A-3,0.15,1.2795,0.8108,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,032,ManusAI,Especialista,validado,
A-3,0.15,1.3773,0.7726,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,033,ManusAI,Especialista,validado,
A-3,0.15,1.475,0.7303,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,034,ManusAI,Especialista,validado,
A-3,0.15,1.5727,0.684,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,035,ManusAI,Especialista,validado,
A-3,0.15,1.6705,0.6337,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,036,ManusAI,Especialista,validado,
A-3,0.15,1.7682,0.5794,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,037,ManusAI,Especialista,validado,
A-3,0.15,1.8659,0.5211,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,038,ManusAI,Especialista,validado,
A-3,0.15,1.9636,0.4587,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,039,ManusAI,Especialista,validado,
A-3,0.15,2.0614,0.3923,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,040,ManusAI,Especialista,validado,
A-3,0.15,2.1591,0.3219,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,041,ManusAI,Especialista,validado,
A-3,0.15,2.2568,0.2475,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,042,ManusAI,Especialista,validado,
A-3,0.15,2.3545,0.169,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,043,ManusAI,Especialista,validado,
A-3,0.15,2.4523,0.0865,1.5,CA-50,simetrica_duas_faces,Venturini,3,A3_w150,044,ManusAI,Especialista,validado,
A-3,0.15,-1.6523,0.0912,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,002,ManusAI,Especialista,validado,
A-3,0.15,-1.5545,0.1781,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,003,ManusAI,Especialista,validado,
A-3,0.15,-1.4568,0.2607,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,004,ManusAI,Especialista,validado,
A-3,0.15,-1.3591,0.3392,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,005,ManusAI,Especialista,validado,
A-3,0.15,-1.2614,0.4134,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,006,ManusAI,Especialista,validado,
A-3,0.15,-1.1636,0.4833,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,007,ManusAI,Especialista,validado,
A-3,0.15,-1.0659,0.549,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,008,ManusAI,Especialista,validado,
A-3,0.15,-0.9682,0.6105,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,009,ManusAI,Especialista,validado,
A-3,0.15,-0.8705,0.6677,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,010,ManusAI,Especialista,validado,
A-3,0.15,-0.7727,0.7207,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,011,ManusAI,Especialista,validado,
A-3,0.15,-0.675,0.7695,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,012,ManusAI,Especialista,validado,
A-3,0.15,-0.5773,0.814,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,013,ManusAI,Especialista,validado,
A-3,0.15,-0.4795,0.8543,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,014,ManusAI,Especialista,validado,
A-3,0.15,-0.3818,0.8903,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,015,ManusAI,Especialista,validado,
A-3,0.15,-0.2841,0.9221,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,016,ManusAI,Especialista,validado,
A-3,0.15,-0.1864,0.9497,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,017,ManusAI,Especialista,validado,
A-3,0.15,-0.0886,0.973,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,018,ManusAI,Especialista,validado,
A-3,0.15,0.0091,0.9921,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,019,ManusAI,Especialista,validado,
A-3,0.15,0.1068,1.0069,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,020,ManusAI,Especialista,validado,
A-3,0.15,0.2045,1.0175,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,021,ManusAI,Especialista,validado,
A-3,0.15,0.3023,1.0239,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,022,ManusAI,Especialista,validado,
A-3,0.15,0.4,1.026,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,023,ManusAI,Especialista,validado,
A-3,0.15,0.4977,1.0239,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,024,ManusAI,Especialista,validado,
A-3,0.15,0.5955,1.0175,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,025,ManusAI,Especialista,validado,
A-3,0.15,0.6932,1.0069,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,026,ManusAI,Especialista,validado,
A-3,0.15,0.7909,0.9921,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,027,ManusAI,Especialista,validado,
A-3,0.15,0.8886,0.973,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,028,ManusAI,Especialista,validado,
A-3,0.15,0.9864,0.9497,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,029,ManusAI,Especialista,validado,
A-3,0.15,1.0841,0.9221,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,030,ManusAI,Especialista,validado,
A-3,0.15,1.1818,0.8903,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,031,ManusAI,Especialista,validado,
A-3,0.15,1.2795,0.8543,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,032,ManusAI,Especialista,validado,
A-3,0.15,1.3773,0.814,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,033,ManusAI,Especialista,validado,
A-3,0.15,1.475,0.7695,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,034,ManusAI,Especialista,validado,
A-3,0.15,1.5727,0.7207,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,035,ManusAI,Especialista,validado,
A-3,0.15,1.6705,0.6677,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,036,ManusAI,Especialista,validado,
A-3,0.15,1.7682,0.6105,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,037,ManusAI,Especialista,validado,
A-3,0.15,1.8659,0.549,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,038,ManusAI,Especialista,validado,
A-3,0.15,1.9636,0.4833,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,039,ManusAI,Especialista,validado,
A-3,0.15,2.0614,0.4134,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,040,ManusAI,Especialista,validado,
A-3,0.15,2.1591,0.3392,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,041,ManusAI,Especialista,validado,
A-3,0.15,2.2568,0.2607,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,042,ManusAI,Especialista,validado,
A-3,0.15,2.3545,0.1781,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,043,ManusAI,Especialista,validado,
A-3,0.15,2.4523,0.0912,1.6,CA-50,simetrica_duas_faces,Venturini,3,A3_w160,044,ManusAI,Especialista,validado,
A-4,0.2,-1.6523,0.0164,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,002,ManusAI,Especialista,validado,
A-4,0.2,-1.5545,0.0321,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,003,ManusAI,Especialista,validado,
A-4,0.2,-1.4568,0.047,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,004,ManusAI,Especialista,validado,
A-4,0.2,-1.3591,0.0612,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,005,ManusAI,Especialista,validado,
A-4,0.2,-1.2614,0.0745,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,006,ManusAI,Especialista,validado,
A-4,0.2,-1.1636,0.0871,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,007,ManusAI,Especialista,validado,
A-4,0.2,-1.0659,0.099,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,008,ManusAI,Especialista,validado,
A-4,0.2,-0.9682,0.1101,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,009,ManusAI,Especialista,validado,
A-4,0.2,-0.8705,0.1204,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,010,ManusAI,Especialista,validado,
A-4,0.2,-0.7727,0.13,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,011,ManusAI,Especialista,validado,
A-4,0.2,-0.675,0.1388,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,012,ManusAI,Especialista,validado,
A-4,0.2,-0.5773,0.1468,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,013,ManusAI,Especialista,validado,
A-4,0.2,-0.4795,0.154,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,014,ManusAI,Especialista,validado,
A-4,0.2,-0.3818,0.1605,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,015,ManusAI,Especialista,validado,
A-4,0.2,-0.2841,0.1663,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,016,ManusAI,Especialista,validado,
A-4,0.2,-0.1864,0.1712,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,017,ManusAI,Especialista,validado,
A-4,0.2,-0.0886,0.1754,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,018,ManusAI,Especialista,validado,
A-4,0.2,0.0091,0.1789,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,019,ManusAI,Especialista,validado,
A-4,0.2,0.1068,0.1816,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,020,ManusAI,Especialista,validado,
A-4,0.2,0.2045,0.1835,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,021,ManusAI,Especialista,validado,
A-4,0.2,0.3023,0.1846,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,022,ManusAI,Especialista,validado,
A-4,0.2,0.4,0.185,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,023,ManusAI,Especialista,validado,
A-4,0.2,0.4977,0.1846,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,024,ManusAI,Especialista,validado,
A-4,0.2,0.5955,0.1835,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,025,ManusAI,Especialista,validado,
A-4,0.2,0.6932,0.1816,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,026,ManusAI,Especialista,validado,
A-4,0.2,0.7909,0.1789,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,027,ManusAI,Especialista,validado,
A-4,0.2,0.8886,0.1754,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,028,ManusAI,Especialista,validado,
A-4,0.2,0.9864,0.1712,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,029,ManusAI,Especialista,validado,
A-4,0.2,1.0841,0.1663,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,030,ManusAI,Especialista,validado,
A-4,0.2,1.1818,0.1605,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,031,ManusAI,Especialista,validado,
A-4,0.2,1.2795,0.154,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,032,ManusAI,Especialista,validado,
A-4,0.2,1.3773,0.1468,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,033,ManusAI,Especialista,validado,
A-4,0.2,1.475,0.1388,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,034,ManusAI,Especialista,validado,
A-4,0.2,1.5727,0.13,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,035,ManusAI,Especialista,validado,
A-4,0.2,1.6705,0.1204,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,036,ManusAI,Especialista,validado,
A-4,0.2,1.7682,0.1101,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,037,ManusAI,Especialista,validado,
A-4,0.2,1.8659,0.099,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,038,ManusAI,Especialista,validado,
A-4,0.2,1.9636,0.0871,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,039,ManusAI,Especialista,validado,
A-4,0.2,2.0614,0.0745,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,040,ManusAI,Especialista,validado,
A-4,0.2,2.1591,0.0612,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,041,ManusAI,Especialista,validado,
A-4,0.2,2.2568,0.047,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,042,ManusAI,Especialista,validado,
A-4,0.2,2.3545,0.0321,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,043,ManusAI,Especialista,validado,
A-4,0.2,2.4523,0.0164,0.0,CA-50,simetrica_duas_faces,Venturini,4,A4_w000,044,ManusAI,Especialista,validado,
A-4,0.2,-1.6523,0.021,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,002,ManusAI,Especialista,validado,
A-4,0.2,-1.5545,0.0409,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,003,ManusAI,Especialista,validado,
A-4,0.2,-1.4568,0.0599,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,004,ManusAI,Especialista,validado,
A-4,0.2,-1.3591,0.078,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,005,ManusAI,Especialista,validado,
A-4,0.2,-1.2614,0.095,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,006,ManusAI,Especialista,validado,
A-4,0.2,-1.1636,0.1111,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,007,ManusAI,Especialista,validado,
A-4,0.2,-1.0659,0.1262,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,008,ManusAI,Especialista,validado,
A-4,0.2,-0.9682,0.1404,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,009,ManusAI,Especialista,validado,
A-4,0.2,-0.8705,0.1535,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,010,ManusAI,Especialista,validado,
A-4,0.2,-0.7727,0.1657,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,011,ManusAI,Especialista,validado,
A-4,0.2,-0.675,0.1769,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,012,ManusAI,Especialista,validado,
A-4,0.2,-0.5773,0.1871,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,013,ManusAI,Especialista,validado,
A-4,0.2,-0.4795,0.1964,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,014,ManusAI,Especialista,validado,
A-4,0.2,-0.3818,0.2047,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,015,ManusAI,Especialista,validado,
A-4,0.2,-0.2841,0.212,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,016,ManusAI,Especialista,validado,
A-4,0.2,-0.1864,0.2183,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,017,ManusAI,Especialista,validado,
A-4,0.2,-0.0886,0.2237,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,018,ManusAI,Especialista,validado,
A-4,0.2,0.0091,0.2281,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,019,ManusAI,Especialista,validado,
A-4,0.2,0.1068,0.2315,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,020,ManusAI,Especialista,validado,
A-4,0.2,0.2045,0.2339,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,021,ManusAI,Especialista,validado,
A-4,0.2,0.3023,0.2354,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,022,ManusAI,Especialista,validado,
A-4,0.2,0.4,0.2359,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,023,ManusAI,Especialista,validado,
A-4,0.2,0.4977,0.2354,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,024,ManusAI,Especialista,validado,
A-4,0.2,0.5955,0.2339,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,025,ManusAI,Especialista,validado,
A-4,0.2,0.6932,0.2315,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,026,ManusAI,Especialista,validado,
A-4,0.2,0.7909,0.2281,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,027,ManusAI,Especialista,validado,
A-4,0.2,0.8886,0.2237,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,028,ManusAI,Especialista,validado,
A-4,0.2,0.9864,0.2183,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,029,ManusAI,Especialista,validado,
A-4,0.2,1.0841,0.212,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,030,ManusAI,Especialista,validado,
A-4,0.2,1.1818,0.2047,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,031,ManusAI,Especialista,validado,
A-4,0.2,1.2795,0.1964,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,032,ManusAI,Especialista,validado,
A-4,0.2,1.3773,0.1871,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,033,ManusAI,Especialista,validado,
A-4,0.2,1.475,0.1769,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,034,ManusAI,Especialista,validado,
A-4,0.2,1.5727,0.1657,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,035,ManusAI,Especialista,validado,
A-4,0.2,1.6705,0.1535,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,036,ManusAI,Especialista,validado,
A-4,0.2,1.7682,0.1404,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,037,ManusAI,Especialista,validado,
A-4,0.2,1.8659,0.1262,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,038,ManusAI,Especialista,validado,
A-4,0.2,1.9636,0.1111,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,039,ManusAI,Especialista,validado,
A-4,0.2,2.0614,0.095,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,040,ManusAI,Especialista,validado,
A-4,0.2,2.1591,0.078,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,041,ManusAI,Especialista,validado,
A-4,0.2,2.2568,0.0599,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,042,ManusAI,Especialista,validado,
A-4,0.2,2.3545,0.0409,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,043,ManusAI,Especialista,validado,
A-4,0.2,2.4523,0.021,0.1,CA-50,simetrica_duas_faces,Venturini,4,A4_w010,044,ManusAI,Especialista,validado,
A-4,0.2,-1.6523,0.0255,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,002,ManusAI,Especialista,validado,
A-4,0.2,-1.5545,0.0498,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,003,ManusAI,Especialista,validado,
A-4,0.2,-1.4568,0.0729,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,004,ManusAI,Especialista,validado,
A-4,0.2,-1.3591,0.0948,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,005,ManusAI,Especialista,validado,
A-4,0.2,-1.2614,0.1155,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,006,ManusAI,Especialista,validado,
A-4,0.2,-1.1636,0.1351,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,007,ManusAI,Especialista,validado,
A-4,0.2,-1.0659,0.1534,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,008,ManusAI,Especialista,validado,
A-4,0.2,-0.9682,0.1706,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,009,ManusAI,Especialista,validado,
A-4,0.2,-0.8705,0.1866,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,010,ManusAI,Especialista,validado,
A-4,0.2,-0.7727,0.2014,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,011,ManusAI,Especialista,validado,
A-4,0.2,-0.675,0.2151,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,012,ManusAI,Especialista,validado,
A-4,0.2,-0.5773,0.2275,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,013,ManusAI,Especialista,validado,
A-4,0.2,-0.4795,0.2388,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,014,ManusAI,Especialista,validado,
A-4,0.2,-0.3818,0.2488,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,015,ManusAI,Especialista,validado,
A-4,0.2,-0.2841,0.2577,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,016,ManusAI,Especialista,validado,
A-4,0.2,-0.1864,0.2654,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,017,ManusAI,Especialista,validado,
A-4,0.2,-0.0886,0.2719,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,018,ManusAI,Especialista,validado,
A-4,0.2,0.0091,0.2773,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,019,ManusAI,Especialista,validado,
A-4,0.2,0.1068,0.2814,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,020,ManusAI,Especialista,validado,
A-4,0.2,0.2045,0.2844,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,021,ManusAI,Especialista,validado,
A-4,0.2,0.3023,0.2862,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,022,ManusAI,Especialista,validado,
A-4,0.2,0.4,0.2868,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,023,ManusAI,Especialista,validado,
A-4,0.2,0.4977,0.2862,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,024,ManusAI,Especialista,validado,
A-4,0.2,0.5955,0.2844,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,025,ManusAI,Especialista,validado,
A-4,0.2,0.6932,0.2814,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,026,ManusAI,Especialista,validado,
A-4,0.2,0.7909,0.2773,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,027,ManusAI,Especialista,validado,
A-4,0.2,0.8886,0.2719,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,028,ManusAI,Especialista,validado,
A-4,0.2,0.9864,0.2654,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,029,ManusAI,Especialista,validado,
A-4,0.2,1.0841,0.2577,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,030,ManusAI,Especialista,validado,
A-4,0.2,1.1818,0.2488,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,031,ManusAI,Especialista,validado,
A-4,0.2,1.2795,0.2388,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,032,ManusAI,Especialista,validado,
A-4,0.2,1.3773,0.2275,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,033,ManusAI,Especialista,validado,
A-4,0.2,1.475,0.2151,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,034,ManusAI,Especialista,validado,
A-4,0.2,1.5727,0.2014,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,035,ManusAI,Especialista,validado,
A-4,0.2,1.6705,0.1866,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,036,ManusAI,Especialista,validado,
A-4,0.2,1.7682,0.1706,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,037,ManusAI,Especialista,validado,
A-4,0.2,1.8659,0.1534,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,038,ManusAI,Especialista,validado,
A-4,0.2,1.9636,0.1351,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,039,ManusAI,Especialista,validado,
A-4,0.2,2.0614,0.1155,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,040,ManusAI,Especialista,validado,
A-4,0.2,2.1591,0.0948,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,041,ManusAI,Especialista,validado,
A-4,0.2,2.2568,0.0729,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,042,ManusAI,Especialista,validado,
A-4,0.2,2.3545,0.0498,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,043,ManusAI,Especialista,validado,
A-4,0.2,2.4523,0.0255,0.2,CA-50,simetrica_duas_faces,Venturini,4,A4_w020,044,ManusAI,Especialista,validado,
A-4,0.2,-1.6523,0.03,0.3,CA-50,simetrica_duas_faces,Venturini,4,A4_w030,002,ManusAI,Especialista,validado,
A-4,0.2,-1.5545,0.0586,0.3,CA-50,simetrica_duas_faces,Venturini,4,A4_w030,003,ManusAI,Especialista,validado,
A-4,0.2,-1.4568,0.0858,0.3,CA-50,simetrica_duas_faces,Venturini,4,A4_w030,004,ManusAI,Especialista,validado,
A-4,0.2,-1.3591,0.1116,0.3,CA-50,simetrica_duas_faces,Venturini,4,A4_w030,005,ManusAI,Especialista,validado,
A-4,0.2,-1.2614,0.136,0.3,CA-50,simetrica_duas_faces,Venturini,4,A4_w030,006,ManusAI,Especialista,validado,
A-4,0.2,-1.1636,0.159,0.3,CA-50,simetrica_duas_faces,Venturini,4,A4_w030,007,ManusAI,Especialista,validado,
A-4,0.2,-1.0659,0.1807,0.3,CA-50,simetrica_duas_faces,Venturini,4,A4_w030,008,ManusAI,Especialista,validado,
A-4,0.2,-0.9682,0.2009,0.3,CA-50,simetrica_duas_faces,Venturini,4,A4_w030,009,ManusAI,Especialista,validado,
A-4,0.2,-0.8705,0.2197,0.3,CA-50,simetrica_duas_faces,Venturini,4,A4_w030,010,ManusAI,Especialista,validado,
A-4,0.2,-0.7727,0.2372,0.3,CA-50,simetrica_duas_faces,Venturini,4,A4_w030,011,ManusAI,Especialista,validado,
A-4,0.2,-0.675,0.2532,0.3,CA-50,simetrica_duas_faces,Venturini,4,A4_w030,012,ManusAI,Especialista,validado,
A-4,0.2,-0.5773,0.2679,0.3,CA-50,simetrica_duas_faces,Venturini,4,A4_w030,013,ManusAI,Especialista,validado,
A-4,0.2,-0.4795,0.2811,0.3,CA-50,simetrica_duas_faces,Venturini,4,A4_w030,014,ManusAI,Especialista,validado,
A-4,0.2,-0.3818,0.293,0.3,CA-50,simetrica_duas_faces,Venturini,4,A4_w030,015,ManusAI,Especialista,validado,
